col,line,letter,s_read_mm,z_mm,turn,r_mm,x_wound,y_wound,x_crushed,y_crushed
74.0000,47.0000,7.0000,3316.0400,154.7350,27.0000,8.8560,-8.8426,0.4873,-11.4537,0.4856
74.0000,48.0000,1.0000,3291.0800,157.5250,27.0000,8.9332,8.2609,-3.4001,9.8816,-2.9362
74.0000,48.0000,2.0000,3295.2400,157.5250,27.0000,8.9204,5.8438,-6.7397,6.2381,-4.8274
74.0000,48.0000,3.0000,3299.4000,157.5250,27.0000,8.9076,2.1834,-8.6358,2.1913,-5.6420
74.0000,48.0000,4.0000,3303.5600,157.5250,27.0000,8.8947,-1.9386,-8.6809,-1.9448,-5.6645
74.0000,48.0000,5.0000,3307.7200,157.5250,27.0000,8.8818,-5.6381,-6.8628,-6.0134,-4.8982
74.0000,48.0000,6.0000,3311.8800,157.5250,27.0000,8.8689,-8.1184,-3.5705,-9.7176,-3.0700
74.0000,48.0000,7.0000,3316.0400,157.5250,27.0000,8.8560,-8.8426,0.4873,-11.4537,0.4856
74.0000,49.0000,1.0000,3291.0800,160.3150,27.0000,8.9332,8.2609,-3.4001,9.8816,-2.9362
74.0000,49.0000,2.0000,3295.2400,160.3150,27.0000,8.9204,5.8438,-6.7397,6.2381,-4.8274
74.0000,49.0000,3.0000,3299.4000,160.3150,27.0000,8.9076,2.1834,-8.6358,2.1913,-5.6420
74.0000,49.0000,4.0000,3303.5600,160.3150,27.0000,8.8947,-1.9386,-8.6809,-1.9448,-5.6645
74.0000,49.0000,5.0000,3307.7200,160.3150,27.0000,8.8818,-5.6381,-6.8628,-6.0134,-4.8982
74.0000,49.0000,6.0000,3311.8800,160.3150,27.0000,8.8689,-8.1184,-3.5705,-9.7176,-3.0700
74.0000,49.0000,7.0000,3316.0400,160.3150,27.0000,8.8560,-8.8426,0.4873,-11.4537,0.4856
74.0000,50.0000,1.0000,3291.0800,163.1050,27.0000,8.9332,8.2609,-3.4001,9.8816,-2.9362
74.0000,50.0000,2.0000,3295.2400,163.1050,27.0000,8.9204,5.8438,-6.7397,6.2381,-4.8274
74.0000,50.0000,3.0000,3299.4000,163.1050,27.0000,8.9076,2.1834,-8.6358,2.1913,-5.6420
74.0000,50.0000,4.0000,3303.5600,163.1050,27.0000,8.8947,-1.9386,-8.6809,-1.9448,-5.6645
74.0000,50.0000,5.0000,3307.7200,163.1050,27.0000,8.8818,-5.6381,-6.8628,-6.0134,-4.8982
74.0000,50.0000,6.0000,3311.8800,163.1050,27.0000,8.8689,-8.1184,-3.5705,-9.7176,-3.0700
74.0000,50.0000,7.0000,3316.0400,163.1050,27.0000,8.8560,-8.8426,0.4873,-11.4537,0.4856
74.0000,51.0000,1.0000,3291.0800,165.8950,27.0000,8.9332,8.2609,-3.4001,9.8816,-2.9362
74.0000,51.0000,2.0000,3295.2400,165.8950,27.0000,8.9204,5.8438,-6.7397,6.2381,-4.8274
74.0000,51.0000,3.0000,3299.4000,165.8950,27.0000,8.9076,2.1834,-8.6358,2.1913,-5.6420
74.0000,51.0000,4.0000,3303.5600,165.8950,27.0000,8.8947,-1.9386,-8.6809,-1.9448,-5.6645
74.0000,51.0000,5.0000,3307.7200,165.8950,27.0000,8.8818,-5.6381,-6.8628,-6.0134,-4.8982
74.0000,51.0000,6.0000,3311.8800,165.8950,27.0000,8.8689,-8.1184,-3.5705,-9.7176,-3.0700
74.0000,51.0000,7.0000,3316.0400,165.8950,27.0000,8.8560,-8.8426,0.4873,-11.4537,0.4856
74.0000,52.0000,1.0000,3291.0800,168.6850,27.0000,8.9332,8.2609,-3.4001,9.8816,-2.9362
74.0000,52.0000,2.0000,3295.2400,168.6850,27.0000,8.9204,5.8438,-6.7397,6.2381,-4.8274
74.0000,52.0000,3.0000,3299.4000,168.6850,27.0000,8.9076,2.1834,-8.6358,2.1913,-5.6420
74.0000,52.0000,4.0000,3303.5600,168.6850,27.0000,8.8947,-1.9386,-8.6809,-1.9448,-5.6645
74.0000,52.0000,5.0000,3307.7200,168.6850,27.0000,8.8818,-5.6381,-6.8628,-6.0134,-4.8982
74.0000,52.0000,6.0000,3311.8800,168.6850,27.0000,8.8689,-8.1184,-3.5705,-9.7176,-3.0700
74.0000,52.0000,7.0000,3316.0400,168.6850,27.0000,8.8560,-8.8426,0.4873,-11.4537,0.4856
74.0000,53.0000,1.0000,3291.0800,171.4750,27.0000,8.9332,8.2609,-3.4001,9.8816,-2.9362
74.0000,53.0000,2.0000,3295.2400,171.4750,27.0000,8.9204,5.8438,-6.7397,6.2381,-4.8274
74.0000,53.0000,3.0000,3299.4000,171.4750,27.0000,8.9076,2.1834,-8.6358,2.1913,-5.6420
74.0000,53.0000,4.0000,3303.5600,171.4750,27.0000,8.8947,-1.9386,-8.6809,-1.9448,-5.6645
74.0000,53.0000,5.0000,3307.7200,171.4750,27.0000,8.8818,-5.6381,-6.8628,-6.0134,-4.8982
74.0000,53.0000,6.0000,3311.8800,171.4750,27.0000,8.8689,-8.1184,-3.5705,-9.7176,-3.0700
74.0000,53.0000,7.0000,3316.0400,171.4750,27.0000,8.8560,-8.8426,0.4873,-11.4537,0.4856
75.0000,1.0000,1.0000,3334.0800,26.3950,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,1.0000,2.0000,3338.2400,26.3950,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,1.0000,3.0000,3342.4000,26.3950,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,1.0000,4.0000,3346.5600,26.3950,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,1.0000,5.0000,3350.7200,26.3950,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,1.0000,6.0000,3354.8800,26.3950,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,1.0000,7.0000,3359.0400,26.3950,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,2.0000,1.0000,3334.0800,29.1850,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,2.0000,2.0000,3338.2400,29.1850,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,2.0000,3.0000,3342.4000,29.1850,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,2.0000,4.0000,3346.5600,29.1850,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,2.0000,5.0000,3350.7200,29.1850,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,2.0000,6.0000,3354.8800,29.1850,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,2.0000,7.0000,3359.0400,29.1850,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,3.0000,1.0000,3334.0800,31.9750,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,3.0000,2.0000,3338.2400,31.9750,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,3.0000,3.0000,3342.4000,31.9750,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,3.0000,4.0000,3346.5600,31.9750,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,3.0000,5.0000,3350.7200,31.9750,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,3.0000,6.0000,3354.8800,31.9750,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,3.0000,7.0000,3359.0400,31.9750,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,4.0000,1.0000,3334.0800,34.7650,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,4.0000,2.0000,3338.2400,34.7650,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,4.0000,3.0000,3342.4000,34.7650,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,4.0000,4.0000,3346.5600,34.7650,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,4.0000,5.0000,3350.7200,34.7650,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,4.0000,6.0000,3354.8800,34.7650,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,4.0000,7.0000,3359.0400,34.7650,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,5.0000,1.0000,3334.0800,37.5550,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,5.0000,2.0000,3338.2400,37.5550,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,5.0000,3.0000,3342.4000,37.5550,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,5.0000,4.0000,3346.5600,37.5550,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,5.0000,5.0000,3350.7200,37.5550,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,5.0000,6.0000,3354.8800,37.5550,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,5.0000,7.0000,3359.0400,37.5550,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,6.0000,1.0000,3334.0800,40.3450,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,6.0000,2.0000,3338.2400,40.3450,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,6.0000,3.0000,3342.4000,40.3450,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,6.0000,4.0000,3346.5600,40.3450,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,6.0000,5.0000,3350.7200,40.3450,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,6.0000,6.0000,3354.8800,40.3450,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,6.0000,7.0000,3359.0400,40.3450,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,7.0000,1.0000,3334.0800,43.1350,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,7.0000,2.0000,3338.2400,43.1350,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,7.0000,3.0000,3342.4000,43.1350,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,7.0000,4.0000,3346.5600,43.1350,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,7.0000,5.0000,3350.7200,43.1350,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,7.0000,6.0000,3354.8800,43.1350,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,7.0000,7.0000,3359.0400,43.1350,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,8.0000,1.0000,3334.0800,45.9250,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,8.0000,2.0000,3338.2400,45.9250,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,8.0000,3.0000,3342.4000,45.9250,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,8.0000,4.0000,3346.5600,45.9250,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,8.0000,5.0000,3350.7200,45.9250,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,8.0000,6.0000,3354.8800,45.9250,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,8.0000,7.0000,3359.0400,45.9250,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,9.0000,1.0000,3334.0800,48.7150,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,9.0000,2.0000,3338.2400,48.7150,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,9.0000,3.0000,3342.4000,48.7150,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,9.0000,4.0000,3346.5600,48.7150,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,9.0000,5.0000,3350.7200,48.7150,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,9.0000,6.0000,3354.8800,48.7150,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,9.0000,7.0000,3359.0400,48.7150,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,10.0000,1.0000,3334.0800,51.5050,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,10.0000,2.0000,3338.2400,51.5050,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,10.0000,3.0000,3342.4000,51.5050,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,10.0000,4.0000,3346.5600,51.5050,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,10.0000,5.0000,3350.7200,51.5050,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,10.0000,6.0000,3354.8800,51.5050,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,10.0000,7.0000,3359.0400,51.5050,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,11.0000,1.0000,3334.0800,54.2950,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,11.0000,2.0000,3338.2400,54.2950,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,11.0000,3.0000,3342.4000,54.2950,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,11.0000,4.0000,3346.5600,54.2950,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,11.0000,5.0000,3350.7200,54.2950,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,11.0000,6.0000,3354.8800,54.2950,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,11.0000,7.0000,3359.0400,54.2950,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,12.0000,1.0000,3334.0800,57.0850,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,12.0000,2.0000,3338.2400,57.0850,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,12.0000,3.0000,3342.4000,57.0850,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,12.0000,4.0000,3346.5600,57.0850,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,12.0000,5.0000,3350.7200,57.0850,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,12.0000,6.0000,3354.8800,57.0850,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,12.0000,7.0000,3359.0400,57.0850,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,13.0000,1.0000,3334.0800,59.8750,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,13.0000,2.0000,3338.2400,59.8750,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,13.0000,3.0000,3342.4000,59.8750,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,13.0000,4.0000,3346.5600,59.8750,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,13.0000,5.0000,3350.7200,59.8750,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,13.0000,6.0000,3354.8800,59.8750,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,13.0000,7.0000,3359.0400,59.8750,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,14.0000,1.0000,3334.0800,62.6650,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,14.0000,2.0000,3338.2400,62.6650,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,14.0000,3.0000,3342.4000,62.6650,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,14.0000,4.0000,3346.5600,62.6650,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,14.0000,5.0000,3350.7200,62.6650,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,14.0000,6.0000,3354.8800,62.6650,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,14.0000,7.0000,3359.0400,62.6650,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,15.0000,1.0000,3334.0800,65.4550,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,15.0000,2.0000,3338.2400,65.4550,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,15.0000,3.0000,3342.4000,65.4550,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,15.0000,4.0000,3346.5600,65.4550,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,15.0000,5.0000,3350.7200,65.4550,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,15.0000,6.0000,3354.8800,65.4550,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,15.0000,7.0000,3359.0400,65.4550,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,16.0000,1.0000,3334.0800,68.2450,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,16.0000,2.0000,3338.2400,68.2450,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,16.0000,3.0000,3342.4000,68.2450,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,16.0000,4.0000,3346.5600,68.2450,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,16.0000,5.0000,3350.7200,68.2450,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,16.0000,6.0000,3354.8800,68.2450,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,16.0000,7.0000,3359.0400,68.2450,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,17.0000,1.0000,3334.0800,71.0350,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,17.0000,2.0000,3338.2400,71.0350,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,17.0000,3.0000,3342.4000,71.0350,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,17.0000,4.0000,3346.5600,71.0350,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,17.0000,5.0000,3350.7200,71.0350,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,17.0000,6.0000,3354.8800,71.0350,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,17.0000,7.0000,3359.0400,71.0350,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,18.0000,1.0000,3334.0800,73.8250,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,18.0000,2.0000,3338.2400,73.8250,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,18.0000,3.0000,3342.4000,73.8250,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,18.0000,4.0000,3346.5600,73.8250,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,18.0000,5.0000,3350.7200,73.8250,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,18.0000,6.0000,3354.8800,73.8250,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,18.0000,7.0000,3359.0400,73.8250,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,19.0000,1.0000,3334.0800,76.6150,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,19.0000,2.0000,3338.2400,76.6150,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,19.0000,3.0000,3342.4000,76.6150,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,19.0000,4.0000,3346.5600,76.6150,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,19.0000,5.0000,3350.7200,76.6150,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,19.0000,6.0000,3354.8800,76.6150,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,19.0000,7.0000,3359.0400,76.6150,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,20.0000,1.0000,3334.0800,79.4050,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,20.0000,2.0000,3338.2400,79.4050,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,20.0000,3.0000,3342.4000,79.4050,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,20.0000,4.0000,3346.5600,79.4050,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,20.0000,5.0000,3350.7200,79.4050,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,20.0000,6.0000,3354.8800,79.4050,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,20.0000,7.0000,3359.0400,79.4050,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,21.0000,1.0000,3334.0800,82.1950,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,21.0000,2.0000,3338.2400,82.1950,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,21.0000,3.0000,3342.4000,82.1950,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,21.0000,4.0000,3346.5600,82.1950,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,21.0000,5.0000,3350.7200,82.1950,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,21.0000,6.0000,3354.8800,82.1950,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,21.0000,7.0000,3359.0400,82.1950,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,22.0000,1.0000,3334.0800,84.9850,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,22.0000,2.0000,3338.2400,84.9850,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,22.0000,3.0000,3342.4000,84.9850,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,22.0000,4.0000,3346.5600,84.9850,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,22.0000,5.0000,3350.7200,84.9850,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,22.0000,6.0000,3354.8800,84.9850,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,22.0000,7.0000,3359.0400,84.9850,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,23.0000,1.0000,3334.0800,87.7750,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,23.0000,2.0000,3338.2400,87.7750,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,23.0000,3.0000,3342.4000,87.7750,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,23.0000,4.0000,3346.5600,87.7750,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,23.0000,5.0000,3350.7200,87.7750,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,23.0000,6.0000,3354.8800,87.7750,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,23.0000,7.0000,3359.0400,87.7750,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,24.0000,1.0000,3334.0800,90.5650,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,24.0000,2.0000,3338.2400,90.5650,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,24.0000,3.0000,3342.4000,90.5650,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,24.0000,4.0000,3346.5600,90.5650,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,24.0000,5.0000,3350.7200,90.5650,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,24.0000,6.0000,3354.8800,90.5650,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,24.0000,7.0000,3359.0400,90.5650,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,25.0000,1.0000,3334.0800,93.3550,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,25.0000,2.0000,3338.2400,93.3550,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,25.0000,3.0000,3342.4000,93.3550,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,25.0000,4.0000,3346.5600,93.3550,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,25.0000,5.0000,3350.7200,93.3550,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,25.0000,6.0000,3354.8800,93.3550,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,25.0000,7.0000,3359.0400,93.3550,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,26.0000,1.0000,3334.0800,96.1450,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,26.0000,2.0000,3338.2400,96.1450,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,26.0000,3.0000,3342.4000,96.1450,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,26.0000,4.0000,3346.5600,96.1450,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,26.0000,5.0000,3350.7200,96.1450,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,26.0000,6.0000,3354.8800,96.1450,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,26.0000,7.0000,3359.0400,96.1450,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,27.0000,1.0000,3334.0800,98.9350,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,27.0000,2.0000,3338.2400,98.9350,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,27.0000,3.0000,3342.4000,98.9350,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,27.0000,4.0000,3346.5600,98.9350,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,27.0000,5.0000,3350.7200,98.9350,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,27.0000,6.0000,3354.8800,98.9350,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,27.0000,7.0000,3359.0400,98.9350,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,28.0000,1.0000,3334.0800,101.7250,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,28.0000,2.0000,3338.2400,101.7250,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
75.0000,28.0000,3.0000,3342.4000,101.7250,27.0000,8.7736,8.7332,0.8420,11.3714,0.8398
75.0000,28.0000,4.0000,3346.5600,101.7250,26.0000,8.7606,8.1409,-3.2363,9.7620,-2.8088
75.0000,28.0000,5.0000,3350.7200,101.7250,26.0000,8.7475,5.7495,-6.5925,6.1360,-4.7224
75.0000,28.0000,6.0000,3354.8800,101.7250,26.0000,8.7344,2.0870,-8.4814,2.0921,-5.5335
75.0000,28.0000,7.0000,3359.0400,101.7250,26.0000,8.7213,-2.0337,-8.4808,-2.0409,-5.5383
75.0000,29.0000,1.0000,3334.0800,104.5150,27.0000,8.7997,4.4318,7.6023,4.6426,5.2578
75.0000,29.0000,2.0000,3338.2400,104.5150,27.0000,8.7867,7.3980,4.7409,8.5694,3.8306
